,YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
1282,2003,10,15,49.26552762,-123.1028687,22,17,2,1,11
1284,2003,8,20,49.26519532,-123.0794052,17,0,2,1,11
1289,2003,7,30,49.21218341,-123.1055453,15,47,2,1,20
1290,2003,4,27,49.21320961,-123.0942883,14,56,6,1,20
1291,2003,8,6,49.21462563,-123.0770998,8,0,2,1,20
1292,2003,7,3,49.21819988,-123.0854407,18,0,3,1,20
1293,2003,3,11,49.21819262,-123.083065,14,40,1,1,20
1294,2003,8,6,49.21846539,-123.1018922,16,20,2,1,20
1295,2003,12,9,49.21826764,-123.0909473,17,40,1,1,20
1296,2003,9,24,49.21826764,-123.0909473,17,55,2,1,20
1297,2003,12,27,49.22026362,-123.0658753,23,16,5,1,21
1298,2003,10,16,49.22011594,-123.0323951,15,14,3,1,8
1299,2003,8,19,49.2204183,-123.0775207,12,30,1,1,20
1301,2003,10,10,49.22019262,-123.0451527,8,24,4,1,8
1302,2003,8,19,49.22017941,-123.0548754,7,47,1,1,21
1306,2003,5,29,49.22271138,-123.0908456,14,54,3,1,20
1308,2003,10,9,49.22356593,-123.0908472,8,53,3,1,20
1309,2003,10,3,49.2246309,-123.0975512,16,15,4,1,20
1310,2003,12,19,49.22470833,-123.1016441,19,36,4,1,20
1311,2003,4,24,49.2246316,-123.0322744,22,23,3,1,8
1315,2003,2,15,49.2246316,-123.0322744,12,5,5,1,8
1316,2003,5,3,49.22527587,-123.0773361,19,40,5,1,20
1318,2003,2,10,49.22527587,-123.0773361,18,40,0,1,20
1319,2003,11,24,49.22474401,-123.0457062,17,37,0,1,8
1322,2003,5,18,49.22532799,-123.0800555,18,13,6,1,20
1323,2003,7,11,49.22543705,-123.0907133,15,28,4,1,20
1324,2003,1,7,49.22543705,-123.0907133,9,55,1,1,20
1327,2003,7,26,49.22922866,-123.0305056,18,30,5,1,8
1330,2003,2,11,49.22592748,-123.0546894,18,45,1,1,21
1335,2003,10,5,49.22937698,-123.1015163,15,37,6,1,20
1336,2003,1,9,49.22916115,-123.0906377,20,6,3,1,20
1337,2003,11,19,49.22931232,-123.048842,7,23,2,1,8
1338,2003,10,28,49.23273928,-123.0812075,9,0,1,1,20
1340,2003,2,2,49.23315131,-123.1056174,15,25,6,1,13
1342,2003,10,9,49.23282478,-123.0588728,8,59,3,1,21
1343,2003,9,9,49.23282478,-123.0588728,8,50,1,1,21
1347,2003,8,9,49.23282478,-123.0588728,13,34,5,1,21
1348,2003,11,25,49.23264317,-123.0770728,7,7,1,1,20
1349,2003,7,24,49.23260348,-123.0686938,20,15,3,1,21
1350,2003,5,27,49.23260348,-123.0686938,20,0,1,1,21
1351,2003,1,17,49.23814728,-123.1016029,9,10,4,1,15
1354,2003,10,3,49.23768063,-123.0768884,15,30,4,1,6
1356,2003,5,12,49.24005346,-123.0653795,21,27,0,1,6
1363,2003,9,2,49.23978719,-123.0587162,11,0,1,1,6
1364,2003,7,23,49.23978719,-123.0587162,8,40,2,1,6
1365,2003,1,4,49.24049515,-123.1014704,10,14,5,1,15
1367,2003,12,15,49.24020864,-123.0763702,10,29,0,1,6
1368,2003,12,11,49.24020864,-123.0763702,16,9,3,1,6
1370,2003,10,29,49.24020864,-123.0763702,11,30,2,1,6
1371,2003,12,20,49.23978499,-123.0628926,11,50,5,1,6
1372,2003,3,26,49.24029747,-123.0903833,23,20,2,1,15
1373,2003,11,22,49.24013094,-123.0712595,14,0,5,1,6
1378,2003,7,15,49.26904658,-123.1007866,7,36,1,1,11
1379,2003,4,23,49.26904658,-123.1007866,21,41,2,1,11
1384,2003,1,30,49.26904658,-123.1007866,17,50,3,1,11
1386,2003,5,7,49.26846329,-123.0389836,12,30,2,1,5
1388,2003,10,25,49.2446039,-123.0813644,18,45,5,1,6
1389,2003,12,24,49.2445439,-123.042166,20,5,2,1,14
1390,2003,4,29,49.24672164,-123.0604145,21,40,1,1,6
1392,2003,5,21,49.25067568,-123.0496189,15,36,2,1,14
1393,2003,11,7,49.25061489,-123.0442598,11,4,4,1,14
1395,2003,2,25,49.26935465,-123.0364412,8,57,1,1,5
1396,2003,12,8,49.26955755,-123.0657759,14,53,0,1,4
1397,2003,11,7,49.26955755,-123.0657759,10,36,4,1,4
1398,2003,1,8,49.26955755,-123.0657759,14,32,2,1,4
1399,2003,6,5,49.26939363,-123.0520845,14,27,3,1,5
1400,2003,11,1,49.26949045,-123.0566071,14,3,5,1,4
1401,2003,3,21,49.26963262,-123.0754259,9,35,4,1,4
1404,2003,12,19,49.26958225,-123.0696799,13,33,4,1,4
1406,2003,7,6,49.26937486,-123.0285234,13,34,6,1,5
1407,2003,10,6,49.27866614,-123.0314298,12,0,0,1,5
1410,2003,9,15,49.25552676,-123.0899164,16,5,0,1,15
1411,2003,3,19,49.25657882,-123.1012422,8,39,2,1,15
1412,2003,1,7,49.25775344,-123.0698694,16,49,1,1,6
1413,2003,9,18,49.25960407,-123.0737064,6,42,3,1,6
1415,2003,8,30,49.25976102,-123.0930576,2,40,5,1,11
1417,2003,1,25,49.25976102,-123.0930576,20,41,5,1,11
1418,2003,1,30,49.25970401,-123.0853336,17,30,3,1,11
1419,2003,1,12,49.25970401,-123.0853336,23,45,6,1,11
1420,2003,3,4,49.25951988,-123.0640446,9,0,1,1,6
1421,2003,1,12,49.25951988,-123.0640446,0,40,6,1,6
1422,2003,11,7,49.25972808,-123.0891956,17,18,4,1,11
1423,2003,10,31,49.25972808,-123.0891956,13,37,4,1,11
1425,2003,6,2,49.25957948,-123.0698582,1,30,0,1,6
1472,2003,1,6,49.25957948,-123.0698582,13,17,0,1,6
1474,2003,7,3,49.28171803,-123.1134759,10,0,3,1,1
1476,2003,8,2,49.2836311,-123.1163953,21,12,5,1,1
1477,2003,1,9,49.28048755,-123.1115619,2,24,3,1,1
1478,2003,7,31,49.28126661,-123.095408,11,0,3,1,19
1479,2003,11,19,49.28476869,-123.0467104,9,0,2,1,5
1480,2003,10,3,49.28479768,-123.0616298,11,30,4,1,4
1481,2003,6,18,49.24237014,-123.185253,9,15,2,1,2
1483,2003,1,18,49.25783313,-123.1851322,22,48,5,1,2
1485,2003,9,14,49.27544355,-123.1267832,0,52,6,1,1
1486,2003,6,8,49.27544355,-123.1267832,19,33,6,1,1
1488,2003,9,11,49.27609011,-123.1277747,8,33,3,1,1
1493,2003,9,12,49.2926165,-123.1337311,22,40,4,1,22
1495,2003,10,1,49.29218395,-123.1344038,10,52,2,1,22
1496,2003,8,6,49.28037695,-123.1312231,10,29,2,1,22
1498,2003,8,5,49.28037695,-123.1312231,20,3,1,1,22
1499,2003,4,6,49.27588704,-123.1242685,20,10,6,1,1
1500,2003,9,29,49.28281037,-123.1349283,11,31,0,1,22
1501,2003,9,20,49.27779983,-123.1272017,9,15,5,1,1
1503,2003,8,4,49.27779983,-123.1272017,8,18,0,1,1
1505,2003,4,29,49.27779983,-123.1272017,8,7,1,1,1
1506,2003,11,26,49.26804227,-123.1479878,14,0,2,1,9
1507,2003,5,23,49.27446365,-123.1489144,22,45,4,1,9
1508,2003,6,21,49.27251,-123.1502282,19,45,5,1,9
1509,2003,8,7,49.27265021,-123.1597004,16,35,3,1,9
1511,2003,6,5,49.2858502,-123.1353904,16,6,3,1,22
1527,2003,9,1,49.27665259,-123.0694836,7,40,0,1,4
1528,2003,2,16,49.26232305,-123.0698071,10,17,6,1,6
1533,2003,9,9,49.26139653,-123.0698195,17,3,1,1,6
1535,2003,8,5,49.26311982,-123.1094886,17,20,1,1,11
1536,2003,4,7,49.26311982,-123.1094886,12,33,0,1,11
1539,2003,4,3,49.2656385,-123.1094666,14,38,3,1,11
1540,2003,9,9,49.27928189,-123.1021686,18,1,1,1,1
1541,2003,3,22,49.28044217,-123.102281,4,35,5,1,1
1542,2003,9,20,49.2823402,-123.1022299,8,14,5,1,1
1546,2003,7,20,49.2642969,-123.1818576,9,25,6,1,9
1547,2003,7,23,49.27403902,-123.0773023,7,30,2,1,19
1548,2003,1,16,49.27403902,-123.0773023,10,45,3,1,19
1549,2003,3,11,49.27675558,-123.077279,7,10,1,1,19
1555,2003,5,1,49.27584706,-123.0772914,13,0,3,1,19
1556,2003,7,22,49.27149336,-123.0773396,12,59,1,1,19
1557,2003,10,8,49.26516966,-123.0774396,7,40,2,1,11
1558,2003,10,9,49.26964032,-123.0773779,23,40,3,1,19
1559,2003,3,22,49.25872899,-123.0775945,23,13,5,1,11
1560,2003,7,25,49.25962852,-123.0775821,14,34,4,1,11
1561,2003,3,1,49.27323242,-123.0336396,19,33,5,1,5
1565,2003,5,2,49.2537441,-123.0919607,15,36,4,1,15
1585,2003,12,7,49.28659872,-123.0577405,16,25,6,1,4
1586,2003,9,20,49.27931651,-123.1132779,10,45,5,1,1
1587,2003,3,22,49.26492276,-123.1147431,13,56,5,1,11
1588,2003,10,20,49.22607941,-123.1166584,17,31,0,1,13
1589,2003,10,12,49.22607941,-123.1166584,14,35,6,1,13
1590,2003,8,29,49.22607941,-123.1166584,9,52,4,1,13
1591,2003,11,17,49.23359109,-123.1160304,15,0,0,1,15
1593,2003,10,16,49.23359109,-123.1160304,2,0,3,1,15
1594,2003,5,22,49.23359109,-123.1160304,13,30,3,1,15
1595,2003,7,9,49.237261,-123.1161764,16,15,2,1,17
1596,2003,4,22,49.25490166,-123.1151734,14,15,1,1,17
1597,2003,4,7,49.26038892,-123.1149938,20,35,0,1,3
1598,2003,11,24,49.26223295,-123.1149843,13,25,0,1,3
1600,2003,9,22,49.28836429,-123.1233922,9,30,0,1,1
1602,2003,3,29,49.28712986,-123.1253418,23,0,5,1,22
1610,2003,6,26,49.28106584,-123.1344698,21,30,3,1,22
1611,2003,9,14,49.2571786,-123.1459901,8,30,6,1,16
1612,2003,5,24,49.27671362,-123.1332207,2,45,5,1,22
1615,2003,2,25,49.27671362,-123.1332207,23,15,1,1,22
1619,2003,1,4,49.28559798,-123.1193976,13,35,5,1,1
1620,2003,2,9,49.27802969,-123.1307907,22,0,6,1,1
1621,2003,10,15,49.28956524,-123.127452,22,15,2,1,1
1622,2003,2,1,49.28956524,-123.127452,19,25,5,1,1
1623,2003,2,16,49.28791634,-123.1299505,22,0,6,1,22
1624,2003,12,28,49.24917658,-123.0417852,20,42,6,1,14
1626,2003,8,16,49.20550075,-123.0235307,22,33,5,1,8
1627,2003,3,20,49.23228866,-123.0236121,5,25,3,1,14
1628,2003,5,14,49.2280879,-123.0235139,18,42,2,1,8
1629,2003,9,29,49.26951988,-123.0236848,6,45,0,1,5
1633,2003,9,19,49.26951988,-123.0236848,21,55,4,1,5
1634,2003,8,14,49.26951988,-123.0236848,14,50,3,1,5
1635,2003,10,16,49.27742666,-123.0236473,19,57,3,1,5
1637,2003,6,3,49.27742666,-123.0236473,15,38,1,1,5
1639,2003,7,12,49.26161901,-123.1337985,16,31,5,1,3
1640,2003,7,12,49.27983188,-123.110543,18,45,5,1,1
1641,2003,9,5,49.27759257,-123.1354365,17,51,4,1,22
1647,2003,3,24,49.27107788,-123.1709952,2,52,0,1,9
1650,2003,11,27,49.26824236,-123.1598512,8,15,3,1,9
1652,2003,4,7,49.2252165,-123.0717737,16,23,0,1,21
1654,2003,12,19,49.25163737,-123.1530781,14,32,4,1,0
1655,2003,5,17,49.26381706,-123.1529508,10,29,5,1,9
1656,2003,12,30,49.24211087,-123.1534882,10,7,1,1,0
1659,2003,3,13,49.23445449,-123.1476814,17,45,3,1,7
1660,2003,11,22,49.28935547,-123.1300368,0,39,5,1,22
1665,2003,5,4,49.28935547,-123.1300368,15,43,6,1,22
1667,2003,4,10,49.28935547,-123.1300368,12,9,3,1,22
1668,2003,7,30,49.29218395,-123.1344038,9,49,2,1,22
1669,2003,3,10,49.29218395,-123.1344038,20,40,0,1,22
1671,2003,3,27,49.28859219,-123.1288659,12,19,3,1,22
1677,2003,1,11,49.27766411,-123.077253,17,42,5,1,19
1678,2003,10,12,49.28388358,-123.106427,1,0,6,1,1
1680,2003,4,26,49.27896689,-123.1209765,12,32,5,1,1
1681,2003,7,20,49.28752802,-123.114383,17,35,6,1,1
1682,2003,2,13,49.25686953,-123.1258011,7,3,3,1,17
1684,2003,3,26,49.28752802,-123.114383,15,15,2,1,1
1685,2003,4,13,49.27647024,-123.1170796,15,48,6,1,1
1686,2003,11,4,49.28188662,-123.1244623,13,50,1,1,1
1687,2003,7,30,49.28188662,-123.1244623,16,0,2,1,1
1688,2003,5,18,49.28576324,-123.1161116,19,7,6,1,1
1690,2003,8,29,49.26224,-123.0862314,15,45,4,1,11
1691,2003,6,8,49.25948743,-123.0862678,11,25,6,1,11
1693,2003,12,31,49.26311521,-123.1230131,21,52,2,1,3
1694,2003,12,7,49.26311521,-123.1230131,2,0,6,1,3
1697,2003,4,10,49.26311521,-123.1230131,19,15,3,1,3
1698,2003,12,12,49.27014675,-123.0862726,13,10,4,1,19
1699,2003,11,8,49.27014675,-123.0862726,22,10,5,1,19
1700,2003,1,21,49.27014675,-123.0862726,8,35,1,1,19
1701,2003,10,24,49.28195188,-123.1223175,14,50,4,1,1
1702,2003,9,3,49.27879965,-123.1174151,17,42,2,1,1
1703,2003,6,7,49.28084224,-123.0859888,19,29,5,1,19
1704,2003,2,2,49.26224,-123.0862314,19,28,6,1,11
1705,2003,9,27,49.24146048,-123.0869645,10,50,5,1,6
1706,2003,8,25,49.28442994,-123.1181022,18,39,0,1,1
1707,2003,8,11,49.28442994,-123.1181022,19,15,0,1,1
1711,2003,12,11,49.20506124,-123.1299529,0,50,3,1,10
1714,2003,5,16,49.20642545,-123.1402668,6,15,4,1,10
1716,2003,5,15,49.20951998,-123.140152,22,34,3,1,10
1719,2003,8,29,49.29594335,-123.1495155,19,52,4,1,18
1721,2003,2,15,49.20960394,-123.1298824,11,57,5,1,10
1722,2003,10,3,49.20951998,-123.140152,14,18,4,1,10
1723,2003,8,11,49.21189471,-123.1325521,5,5,0,1,10
1725,2003,11,30,49.21185285,-123.1298059,15,0,6,1,10
1726,2003,8,8,49.2101642,-123.0767496,10,53,4,1,21
1728,2003,3,14,49.21189471,-123.1325521,17,20,4,1,10
1729,2003,11,25,49.21014562,-123.0776282,6,34,1,1,20
1731,2003,11,9,49.21014562,-123.0776282,12,47,6,1,20
1733,2003,10,15,49.21014562,-123.0776282,15,50,2,1,20
1735,2003,9,27,49.21014562,-123.0776282,8,47,5,1,20
1736,2003,5,24,49.21014562,-123.0776282,18,19,5,1,20
1737,2003,4,23,49.21014562,-123.0776282,16,46,2,1,20
1738,2003,8,26,49.21180487,-123.140076,18,0,1,1,10
1740,2003,10,23,49.21209679,-123.1018242,13,43,3,1,20
1741,2003,11,7,49.21185285,-123.1298059,14,0,4,1,10
1742,2003,6,14,49.27571211,-123.11052,23,0,5,1,1
1743,2003,10,25,49.28049484,-123.1221489,1,10,5,1,1
1751,2003,6,29,49.28049484,-123.1221489,0,27,6,1,1
1752,2003,5,25,49.28049484,-123.1221489,11,32,6,1,1
1753,2003,3,21,49.21075705,-123.0903432,19,18,4,1,20
1756,2003,5,2,49.27810511,-123.0768962,11,35,4,1,4
1757,2003,7,22,49.284058,-123.1211264,16,30,1,1,1
1759,2003,7,22,49.284058,-123.1211264,16,14,1,1,1
1760,2003,4,23,49.284058,-123.1211264,23,50,2,1,1
1762,2003,9,5,49.21282564,-123.0907588,1,29,4,1,20
1763,2003,11,9,49.2134913,-123.0907463,11,53,6,1,20
1764,2003,8,4,49.21627078,-123.1016268,13,10,0,1,20
1765,2003,3,27,49.21708534,-123.139885,1,29,3,1,10
1766,2003,9,24,49.21839561,-123.1494874,20,35,2,1,7
1767,2003,8,4,49.21770227,-123.0767063,19,44,0,1,21
1769,2003,4,16,49.21770227,-123.0767063,0,50,2,1,21
1770,2003,11,24,49.2203768,-123.1162742,3,55,0,1,13
1772,2003,2,19,49.21887165,-123.0767219,22,35,2,1,21
1773,2003,2,20,49.23339799,-123.1201371,13,8,3,1,13
1775,2003,1,5,49.23339799,-123.1201371,17,40,6,1,13
1777,2003,1,18,49.28163548,-123.1150844,22,15,5,1,1
1779,2003,10,15,49.27892799,-123.0701193,16,0,2,1,4
1787,2003,4,21,49.20521519,-123.1207141,18,0,0,1,10
1789,2003,4,7,49.26304774,-123.1187109,2,53,0,1,3
1791,2003,5,29,49.28279078,-123.0904472,7,50,3,1,19
1795,2003,1,23,49.27876711,-123.1227633,22,34,3,1,1
1796,2003,8,27,49.22115432,-123.0798565,10,28,2,1,20
1797,2003,12,17,49.22303244,-123.0825512,17,21,2,1,20
1798,2003,6,14,49.2239752,-123.0849562,11,38,5,1,20
1799,2003,4,7,49.22430055,-123.0520645,22,45,0,1,21
1801,2003,9,6,49.22428711,-123.0407342,21,36,5,1,8
1802,2003,10,28,49.22551434,-123.1395242,20,30,1,1,13
1803,2003,10,3,49.22613891,-123.1012624,23,0,4,1,20
1804,2003,6,22,49.22613891,-123.1012624,9,15,6,1,20
1805,2003,12,17,49.2283166,-123.0768464,20,40,2,1,21
1806,2003,6,25,49.2296202,-123.0902677,12,15,2,1,20
1807,2003,8,6,49.28355293,-123.1135901,12,15,2,1,1
1818,2003,7,7,49.28398293,-123.1153786,17,45,0,1,1
1819,2003,11,12,49.28099016,-123.0924513,7,36,2,1,19
1820,2003,2,20,49.22154964,-123.0925464,15,25,3,1,20
1821,2003,12,27,49.28136379,-123.1169125,4,20,5,1,1
1823,2003,3,2,49.26300528,-123.1162368,1,30,6,1,3
1824,2003,1,3,49.28718908,-123.1204053,17,10,4,1,1
1825,2003,5,16,49.28273455,-123.1134095,6,45,4,1,1
1826,2003,4,14,49.27642944,-123.0926627,17,40,0,1,19
1827,2003,11,30,49.28251692,-123.1151689,15,40,6,1,1
1829,2003,10,11,49.28251692,-123.1151689,17,30,5,1,1
1830,2003,11,11,49.2760392,-123.12497,2,41,1,1,1
1834,2003,12,22,49.23408553,-123.1546722,18,14,0,1,7
1835,2003,10,10,49.23238886,-123.0484467,17,54,4,1,8
1838,2003,12,4,49.23419016,-123.0427478,20,30,3,1,14
1839,2003,4,28,49.2333467,-123.0584888,15,30,0,1,14
1843,2003,4,12,49.23536885,-123.1276834,13,34,5,1,17
1844,2003,2,15,49.23560136,-123.1879476,20,30,5,1,2
1845,2003,12,30,49.23522432,-123.090168,21,30,1,1,6
1847,2003,6,17,49.23669756,-123.0485059,4,0,1,1,14
1848,2003,5,15,49.23807671,-123.0764494,11,40,3,1,6
1849,2003,3,31,49.23970713,-123.154992,16,45,0,1,16
1850,2003,3,9,49.26887282,-123.0934734,15,15,6,1,19
1851,2003,8,16,49.26016504,-123.1139899,16,38,5,1,11
1855,2003,10,29,49.21073399,-123.096604,13,46,2,1,20
1856,2003,8,23,49.21073399,-123.096604,18,40,5,1,20
1857,2003,11,29,49.27291624,-123.1264743,0,25,5,1,1
1860,2003,2,25,49.27750084,-123.1208216,16,46,1,1,1
1865,2003,8,1,49.2808147,-123.0737793,8,20,4,1,4
1866,2003,11,1,49.26657097,-123.0923281,2,45,5,1,11
1867,2003,11,7,49.28103354,-123.0944313,16,10,4,1,19
1869,2003,7,20,49.22994868,-123.0956662,0,25,6,1,20
1870,2003,11,25,49.24995434,-123.0953751,8,16,1,1,15
1871,2003,5,5,49.28199172,-123.1095028,8,17,0,1,1
1872,2003,6,5,49.23964848,-123.0657224,17,36,3,1,6
1874,2003,7,13,49.24017422,-123.1174059,7,17,6,1,15
1876,2003,10,8,49.23963988,-123.0650355,19,20,2,1,6
1877,2003,9,28,49.23963988,-123.0650355,6,52,6,1,6
1878,2003,1,1,49.23963988,-123.0650355,17,25,2,1,6
1880,2003,11,27,49.24109714,-123.0649825,19,48,3,1,6
1881,2003,4,15,49.26542095,-123.2135993,10,34,1,1,23
1883,2003,11,30,49.25843398,-123.212346,8,58,6,1,23
1884,2003,6,10,49.24361712,-123.1504154,6,43,1,1,0
1885,2003,9,15,49.24320602,-123.0349244,2,0,0,1,14
1886,2003,6,27,49.25856821,-123.2077838,7,10,4,1,23
1887,2003,11,28,49.24561876,-123.1150007,1,5,4,1,15
1888,2003,11,23,49.24561876,-123.1150007,11,55,6,1,15
1889,2003,11,12,49.25827046,-123.2032336,17,50,2,1,23
1891,2003,3,5,49.24627169,-123.0607712,8,45,2,1,6
1892,2003,7,12,49.27210308,-123.2043764,16,45,5,1,23
1893,2003,6,19,49.27210308,-123.2043764,17,35,3,1,23
1894,2003,6,4,49.24759693,-123.1849016,11,42,2,1,2
1895,2003,6,14,49.26837779,-123.1999623,23,13,5,1,23
1896,2003,11,12,49.25788637,-123.2016928,16,30,2,1,2
1899,2003,9,9,49.25788637,-123.2016928,18,17,1,1,2
1900,2003,6,10,49.25788637,-123.2016928,15,0,1,1,2
1903,2003,7,12,49.27015423,-123.2026088,20,20,5,1,23
1906,2003,10,8,49.24868666,-123.1050047,8,49,2,1,15
1908,2003,11,18,49.2488301,-123.1394663,14,44,1,1,16
1912,2003,1,13,49.24789543,-123.0234684,22,47,0,1,14
1913,2003,9,2,49.24886635,-123.0695683,17,40,1,1,6
1914,2003,9,2,49.26516141,-123.1976951,20,28,1,1,23
1916,2003,4,23,49.26848254,-123.1965812,8,20,2,1,23
1918,2003,4,21,49.26345087,-123.1985404,20,15,0,1,23
1921,2003,6,25,49.24800785,-123.0758464,9,53,2,1,6
1922,2003,4,16,49.24846133,-123.1149248,7,25,2,1,15
1923,2003,9,3,49.24831385,-123.0394624,12,15,2,1,14
1924,2003,5,14,49.27663869,-123.119486,14,15,2,1,1
1926,2003,12,23,49.28817904,-123.0437021,16,57,1,1,5
1927,2003,10,7,49.28429405,-123.1099617,1,49,1,1,1
1928,2003,8,10,49.26827272,-123.110902,15,30,6,1,11
1931,2003,10,22,49.26041399,-123.0975118,20,38,2,1,11
1932,2003,12,15,49.28106785,-123.0964525,10,5,0,1,19
1933,2003,8,20,49.22537667,-123.0985415,6,19,2,1,20
1936,2003,5,22,49.2327803,-123.0979107,23,59,3,1,20
1938,2003,7,9,49.28185068,-123.0304831,20,24,2,1,5
1939,2003,11,6,49.28194288,-123.1039478,11,12,3,1,1
1940,2003,4,7,49.28382027,-123.0965817,16,47,0,1,19
1942,2003,3,17,49.23621605,-123.1915902,12,35,0,1,2
1943,2003,6,28,49.25773142,-123.1923332,17,8,5,1,2
1946,2003,8,23,49.26505829,-123.1894477,1,0,5,1,23
1947,2003,7,27,49.25015091,-123.0562689,8,23,6,1,14
1950,2003,2,3,49.25149353,-123.0234563,17,54,0,1,14
1954,2003,6,2,49.25762547,-123.1856124,17,15,0,1,2
1955,2003,2,21,49.24274958,-123.0261587,8,30,4,1,14
1956,2003,7,23,49.20652474,-123.029915,18,30,2,1,8
1961,2003,3,3,49.24424297,-123.0253764,1,20,0,1,14
1962,2003,1,15,49.26975343,-123.025197,11,45,2,1,5
1963,2003,3,3,49.23964534,-123.0297977,17,45,0,1,14
1971,2003,4,21,49.22992431,-123.1829951,2,1,0,1,12
1972,2003,5,29,49.23184675,-123.0286804,13,46,3,1,8
1973,2003,4,12,49.22381375,-123.0295959,13,25,5,1,8
1978,2003,9,13,49.26915972,-123.0253479,18,32,5,1,5
1980,2003,5,4,49.26914067,-123.0297604,20,38,6,1,5
1981,2003,2,23,49.25443424,-123.1148425,15,35,6,1,15
1982,2003,5,31,49.23619813,-123.180367,18,15,5,1,2
1983,2003,6,7,49.25756058,-123.1811595,15,15,5,1,2
1986,2003,8,31,49.28091536,-123.0298088,18,33,6,1,5
1987,2003,4,30,49.28091536,-123.0298088,10,0,2,1,5
1993,2003,12,28,49.22437992,-123.0316013,17,0,6,1,8
1994,2003,7,14,49.26914067,-123.0297604,10,30,0,1,5
1995,2003,1,13,49.25601666,-123.1847818,17,20,0,1,2
1997,2003,8,5,49.25790483,-123.0328596,18,1,1,1,14
2000,2003,4,5,49.23369784,-123.0356045,19,25,5,1,14
2001,2003,8,2,49.23386036,-123.0335991,20,30,5,1,14
2002,2003,1,28,49.23386036,-123.0335991,18,12,1,1,14
2005,2003,5,25,49.25537879,-123.1147897,16,45,6,1,15
2006,2003,9,3,49.26823965,-123.0351208,22,5,2,1,5
2010,2003,6,9,49.26399883,-123.1768534,22,10,0,1,9
2013,2003,11,14,49.25602769,-123.0934491,11,21,4,1,15
2014,2003,12,1,49.25489675,-123.0439063,21,32,0,1,14
2017,2003,4,16,49.20708006,-123.0380429,2,43,2,1,8
2018,2003,7,3,49.25612935,-123.1009115,19,10,3,1,15
2019,2003,11,26,49.25530738,-123.0688078,8,19,2,1,6
2021,2003,6,25,49.27619062,-123.0375873,21,29,2,1,5
2027,2003,11,8,49.25789432,-123.0378071,14,40,5,1,14
2031,2003,6,12,49.25789432,-123.0378071,23,29,3,1,14
2034,2003,8,9,49.24516605,-123.0378935,17,23,5,1,14
2036,2003,2,1,49.26913836,-123.037692,22,51,5,1,5
2046,2003,11,16,49.2575335,-123.0888755,13,15,6,1,11
2047,2003,8,30,49.28092977,-123.0414408,22,5,5,1,5
2049,2003,1,24,49.23563882,-123.0415952,21,57,4,1,14
2050,2003,8,11,49.28092977,-123.0414408,20,7,0,1,5
2053,2003,8,7,49.2443193,-123.0413827,15,5,3,1,14
2054,2003,4,14,49.25039144,-123.0403572,8,50,0,1,14
2057,2003,7,7,49.28250395,-123.1100265,14,40,0,1,1
2060,2003,12,15,49.27731558,-123.1172878,9,31,0,1,1
2061,2003,3,26,49.2825335,-123.0565395,10,36,2,1,4
2067,2003,8,16,49.23313685,-123.1114415,16,10,5,1,13
2068,2003,2,13,49.2825829,-123.0652157,14,55,3,1,4
2071,2003,2,22,49.27619865,-123.1187837,20,15,5,1,1
2073,2003,3,19,49.28253367,-123.0561958,12,10,2,1,5
2074,2003,4,10,49.28599184,-123.1123444,21,6,3,1,1
2075,2003,8,11,49.28272224,-123.0973083,14,15,0,1,19
2086,2003,9,24,49.28110203,-123.0985838,8,55,2,1,19
2087,2003,3,27,49.22541087,-123.1006017,15,30,3,1,20
2089,2003,11,28,49.23276885,-123.1007677,15,10,4,1,20
2090,2003,5,18,49.23702385,-123.1004879,19,54,6,1,15
2093,2003,4,18,49.27349436,-123.124235,14,45,4,1,1
2101,2003,6,14,49.28279028,-123.1018596,9,50,5,1,1
2102,2003,5,21,49.28279028,-123.1018596,10,29,2,1,1
2104,2003,6,13,49.26820626,-123.1724423,20,35,4,1,9
2106,2003,1,17,49.23598835,-123.045016,18,40,4,1,14
2270,2003,4,25,49.2407828,-123.0450478,13,11,4,1,14
2273,2003,3,26,49.28137952,-123.0414412,23,20,2,1,5
2275,2003,6,17,49.25460927,-123.0429304,13,15,1,1,14
2276,2003,3,21,49.28092977,-123.0414408,21,10,4,1,5
2278,2003,7,25,49.26171548,-123.0429503,11,0,4,1,14
2279,2003,9,21,49.26915351,-123.0455823,1,52,6,1,5
2280,2003,8,31,49.25923795,-123.0830102,19,26,6,1,11
2282,2003,9,6,49.25991252,-123.1146491,13,30,5,1,11
2284,2003,12,16,49.26859161,-123.1673026,12,3,1,1,9
2285,2003,3,22,49.25074621,-123.1665415,1,53,5,1,0
2289,2003,10,4,49.27391094,-123.0481162,9,3,5,1,5
2290,2003,11,7,49.2402416,-123.0487154,18,45,4,1,14
2291,2003,6,13,49.2402416,-123.0487154,23,8,4,1,14
2292,2003,6,7,49.24438874,-123.0479089,18,50,5,1,14
2293,2003,6,16,49.26001147,-123.0694877,12,14,0,1,6
2294,2003,7,5,49.26164888,-123.0246431,23,0,5,1,14
2295,2003,9,16,49.26152011,-123.1257442,10,38,1,1,3
2298,2003,3,26,49.26239622,-123.152644,15,55,2,1,9
2302,2003,8,11,49.27513108,-123.0312488,8,35,0,1,5
